id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_name,team2_name,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_rpi_rating,team2_rpi_rating,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_fg3rate,team1_oppfg3rate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_fg3rate,team2_oppfg3rate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_postseason,team2_coaches_postseason,team1_ap_postseason,team2_ap_postseason
2017-1417-1292,1417,1292,2017,3,12,Z03,Z12,3,12,Z,Z,R4Z1,memphis,35.1383,-90.0506,UCLA,MTSU,steve-alford-1,Steve Alford,2,9,2,3,0,0,479,43,249,29,3,29,3,kermit-davis-1,Kermit Davis,2,4,0,0,0,0,377,178,228,30,3,30,3,0.624,0.596,58.7883320868,40.5204460967,74.4791666667,12.7598566308,45.017921147,36.2244897959,67.1403197158,4.33807030666,37.6399253731,35.979807251,63.7017070979,47.0394736842,0.0817975207657,0.0874666558683,53.8286580743,36.9982547993,70.0534759358,8.46846846847,46.7567567568,32.4546952224,70.7692307692,5.76194086429,30.2854122622,35.3523587653,53.6876355748,50.1396648045,0.104608602801,0.0698913372428,74.8337,73.0361,120.722,122.716,101.061,99.8371,66.096,64.1106,111.851,111.697,95.4078,97.0264,34.068892,-118.443901,35.849139,-86.362094,20.0,,16.0,,6.0,25.0,8.0,
2017-1417-1457,1417,1457,2017,3,13,Z03,Z13,3,13,Z,Z,R4Z1,memphis,35.1383,-90.0506,UCLA,Winthrop,steve-alford-1,Steve Alford,2,9,2,3,0,0,479,43,249,29,3,29,3,pat-kelsey-1,Pat Kelsey,0,0,0,0,0,0,102,57,57,26,5,26,5,0.624,0.556,58.7883320868,40.5204460967,74.4791666667,12.7598566308,45.017921147,36.2244897959,67.1403197158,4.33807030666,37.6399253731,35.979807251,63.7017070979,47.0394736842,0.0817975207657,0.0874666558683,51.160443996,37.9895561358,71.9298245614,13.5204081633,45.7482993197,31.7829457364,72.3577235772,9.98990918264,43.5970404098,35.4200988468,48.3709273183,41.0497981157,0.0840177852866,0.08310454849,74.8337,73.0361,120.722,122.716,101.061,99.8371,71.226,70.7853,108.867,106.495,97.0163,101.878,34.068892,-118.443901,34.93851,-81.028663,20.0,,16.0,,6.0,,8.0,
2017-1417-1245,1417,1245,2017,3,14,Z03,Z14,3,14,Z,Z,R1Z3,sacramento,38.5804,-121.4996,UCLA,Kent,steve-alford-1,Steve Alford,2,9,2,3,0,0,479,43,249,29,3,29,3,rob-senderoff-1,Rob Senderoff,0,0,0,0,0,0,122,79,79,22,12,22,12,0.624,0.515,58.7883320868,40.5204460967,74.4791666667,12.7598566308,45.017921147,36.2244897959,67.1403197158,4.33807030666,37.6399253731,35.979807251,63.7017070979,47.0394736842,0.0817975207657,0.0874666558683,48.6409155937,31.4323607427,71.7299578059,9.6599690881,47.913446677,35.0069735007,70.2034883721,5.79399141631,35.0371747212,35.6539035306,45.5834242094,51.205510907,0.0873752057471,0.0832730834115,74.8337,73.0361,120.722,122.716,101.061,99.8371,70.382,68.1408,105.728,104.436,101.445,102.705,34.068892,-118.443901,41.146856,-81.342253,20.0,,16.0,,6.0,,8.0,
2017-1417-1297,1417,1297,2017,3,15,Z03,Z15,3,15,Z,Z,R3Z2,memphis,35.1383,-90.0506,UCLA,N Kentucky,steve-alford-1,Steve Alford,2,9,2,3,0,0,479,43,249,29,3,29,3,john-brannen-1,John Brannen,0,0,0,0,0,0,34,30,31,24,9,24,9,0.624,0.543,58.7883320868,40.5204460967,74.4791666667,12.7598566308,45.017921147,36.2244897959,67.1403197158,4.33807030666,37.6399253731,35.979807251,63.7017070979,47.0394736842,0.0817975207657,0.0874666558683,51.8975332068,36.1290322581,67.6427525622,6.57686212361,50.0792393027,32.7613104524,70.9281961471,12.7134724858,42.3728813559,33.6836573831,51.8742442563,45.3681710214,0.079792272631,0.0851414752655,74.8337,73.0361,120.722,122.716,101.061,99.8371,70.1039,67.6966,106.891,106.669,102.563,105.337,34.068892,-118.443901,39.029221,-84.465959,20.0,,16.0,,6.0,,8.0,
2017-1417-1411,1417,1411,2017,3,16,Z03,Z16,3,16,Z,Z,R4Z1,memphis,35.1383,-90.0506,UCLA,TX Southern,steve-alford-1,Steve Alford,2,9,2,3,0,0,479,43,249,29,3,29,3,mike-davis-6,Mike Davis,2,7,0,1,0,1,336,67,219,23,10,23,10,0.624,0.531,58.7883320868,40.5204460967,74.4791666667,12.7598566308,45.017921147,36.2244897959,67.1403197158,4.33807030666,37.6399253731,35.979807251,63.7017070979,47.0394736842,0.0817975207657,0.0874666558683,50.1163692785,29.6407185629,73.401826484,7.33882030178,48.9711934156,32.4137931034,68.1402439024,8.8440651668,34.1338783853,28.4592737978,47.6303317536,48.2261640798,0.103077602709,0.0740475839872,74.8337,73.0361,120.722,122.716,101.061,99.8371,69.3789,68.3027,106.57,103.678,102.692,107.316,34.068892,-118.443901,29.722468,-95.361961,20.0,,16.0,,6.0,,8.0,
2017-1139-1278,1139,1278,2017,4,5,Z04,Z05,4,5,Z,Z,R2Z4,milwaukee,43.0436,-87.9169,Butler,Minnesota,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,0.626,0.612,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,66.9222,65.1569,112.888,118.033,101.51,97.0702,70.4492,69.2307,104.14,109.592,95.8428,92.9817,39.840662,-86.171791,44.977886,-93.235352,,,,,24.0,,21.0,
2017-1139-1153,1139,1153,2017,4,6,Z04,Z06,4,6,Z,Z,R4Z1,memphis,35.1383,-90.0506,Butler,Cincinnati,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,mick-cronin-1,Mick Cronin,6,8,1,1,0,0,305,132,156,29,3,29,3,0.626,0.633,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,52.1285140562,34.9295774648,68.0250783699,15.061295972,40.8056042032,33.5338345865,73.7430167598,7.95180722892,36.3171355499,36.8013281682,59.1973244147,52.3947750363,0.113351498638,0.0536928151441,66.9222,65.1569,112.888,118.033,101.51,97.0702,65.5413,63.5784,112.978,114.704,91.9132,91.5371,39.840662,-86.171791,39.131159,-84.51428,,25.0,,,24.0,16.0,21.0,18.0
2017-1139-1173,1139,1173,2017,4,7,Z04,Z07,4,7,Z,Z,R4Z1,memphis,35.1383,-90.0506,Butler,Dayton,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,archie-miller-1,Archie Miller,3,3,1,1,0,0,139,61,61,24,6,24,6,0.626,0.601,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,51.775147929,38.6687797147,69.123783032,11.2759643917,47.1810089021,32.3708206687,71.0571923744,10.5522682446,38.358662614,39.4248052726,61.3784135241,55.2173913043,0.106306565149,0.0636881674089,66.9222,65.1569,112.888,118.033,101.51,97.0702,69.3093,68.4018,109.246,112.379,95.9768,96.7058,39.840662,-86.171791,39.73686,-84.173662,,,,,24.0,,21.0,
2017-1139-1116,1139,1116,2017,4,8,Z04,Z08,4,8,Z,Z,R3Z1,memphis,35.1383,-90.0506,Butler,Arkansas,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,mike-anderson-1,Mike Anderson,1,7,0,2,0,0,327,71,169,25,7,25,7,0.626,0.604,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,50.1786990708,36.8243243243,76.2273901809,12.7746135069,47.0301057771,33.153638814,69.9481865285,7.64832022873,29.7338021095,37.6458650431,50.8695652174,50.7281553398,0.105523006346,0.0686535222012,66.9222,65.1569,112.888,118.033,101.51,97.0702,71.5053,69.3406,112.031,117.086,103.345,101.094,39.840662,-86.171791,36.06153,-94.178214,,,,,24.0,,21.0,
2017-1139-1371,1139,1371,2017,4,9,Z04,Z09,4,9,Z,Z,R3Z1,memphis,35.1383,-90.0506,Butler,Seton Hall,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,kevin-willard-1,Kevin Willard,1,1,0,0,0,0,173,100,149,21,10,21,10,0.626,0.586,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,50.038491147,33.734939759,64.3258426966,6.62751677852,47.9865771812,33.9774557166,71.7125382263,8.23710546574,30.9042553191,34.2526199669,46.5721040189,49.2975734355,0.0995549177663,0.0982095810397,66.9222,65.1569,112.888,118.033,101.51,97.0702,68.913,67.1371,104.876,109.89,100.769,95.9148,39.840662,-86.171791,40.742859,-74.248753,,,,,24.0,,21.0,
2017-1139-1455,1139,1455,2017,4,10,Z04,Z10,4,10,Z,Z,R4Z1,memphis,35.1383,-90.0506,Butler,Wichita St,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,gregg-marshall-1,Gregg Marshall,5,12,2,2,1,1,454,88,171,30,3,30,3,0.626,0.598,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,50.8488278092,40.7355021216,73.3585858586,11.1308993767,42.3864648264,30.9090909091,69.4915254237,8.8116410671,36.3683127572,38.9009793254,59.1057797165,49.2109038737,0.0970097716681,0.0743886589922,66.9222,65.1569,112.888,118.033,101.51,97.0702,69.6587,68.4892,117.578,119.672,90.085,93.2578,39.840662,-86.171791,37.716484,-97.296733,,,,,24.0,19.0,21.0,19.0
2017-1139-1243,1139,1243,2017,4,11,Z04,Z11a,4,11,Z,Z,R4Z1,memphis,35.1383,-90.0506,Butler,Kansas St,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,bruce-weber-1,Bruce Weber,2,10,0,3,0,1,411,66,221,19,12,19,12,0.626,0.57,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,51.4563106796,36.0554699538,69.0179806362,10.3391232423,44.582299421,38.3116883117,71.9387755102,9.62047661077,36.4197530864,33.7534246575,60.4651162791,56.1290322581,0.115211360376,0.0928835773574,66.9222,65.1569,112.888,118.033,101.51,97.0702,67.5997,65.9503,105.903,112.081,98.5682,94.5247,39.840662,-86.171791,39.188616,-96.581077,,,,,24.0,,21.0,
2017-1139-1448,1139,1448,2017,4,11,Z04,Z11b,4,11,Z,Z,R4Z1,memphis,35.1383,-90.0506,Butler,Wake Forest,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,danny-manning-1,Danny Manning,0,1,0,0,0,0,80,51,80,18,12,18,12,0.626,0.588,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,51.8668831169,38.6567164179,77.2251308901,10.3270223752,51.2908777969,35.7239512855,72.3011363636,9.9025974026,35.2260778128,38.8742766965,55.4565701559,52.5581395349,0.0762976042552,0.0841453578358,66.9222,65.1569,112.888,118.033,101.51,97.0702,71.6766,70.2875,115.294,120.89,109.06,103.607,39.840662,-86.171791,36.135301,-80.279004,,,,,24.0,,21.0,
2017-1139-1292,1139,1292,2017,4,12,Z04,Z12,4,12,Z,Z,R2Z4,milwaukee,43.0436,-87.9169,Butler,MTSU,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,kermit-davis-1,Kermit Davis,2,4,0,0,0,0,377,178,228,30,3,30,3,0.626,0.596,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,53.8286580743,36.9982547993,70.0534759358,8.46846846847,46.7567567568,32.4546952224,70.7692307692,5.76194086429,30.2854122622,35.3523587653,53.6876355748,50.1396648045,0.104608602801,0.0698913372428,66.9222,65.1569,112.888,118.033,101.51,97.0702,66.096,64.1106,111.851,111.697,95.4078,97.0264,39.840662,-86.171791,35.849139,-86.362094,,,,,24.0,25.0,21.0,
2017-1139-1457,1139,1457,2017,4,13,Z04,Z13,4,13,Z,Z,R1Z4,milwaukee,43.0436,-87.9169,Butler,Winthrop,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,pat-kelsey-1,Pat Kelsey,0,0,0,0,0,0,102,57,57,26,5,26,5,0.626,0.556,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,51.160443996,37.9895561358,71.9298245614,13.5204081633,45.7482993197,31.7829457364,72.3577235772,9.98990918264,43.5970404098,35.4200988468,48.3709273183,41.0497981157,0.0840177852866,0.08310454849,66.9222,65.1569,112.888,118.033,101.51,97.0702,71.226,70.7853,108.867,106.495,97.0163,101.878,39.840662,-86.171791,34.93851,-81.028663,,,,,24.0,,21.0,
2017-1139-1245,1139,1245,2017,4,14,Z04,Z14,4,14,Z,Z,R4Z1,memphis,35.1383,-90.0506,Butler,Kent,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,rob-senderoff-1,Rob Senderoff,0,0,0,0,0,0,122,79,79,22,12,22,12,0.626,0.515,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,48.6409155937,31.4323607427,71.7299578059,9.6599690881,47.913446677,35.0069735007,70.2034883721,5.79399141631,35.0371747212,35.6539035306,45.5834242094,51.205510907,0.0873752057471,0.0832730834115,66.9222,65.1569,112.888,118.033,101.51,97.0702,70.382,68.1408,105.728,104.436,101.445,102.705,39.840662,-86.171791,41.146856,-81.342253,,,,,24.0,,21.0,
2017-1139-1297,1139,1297,2017,4,15,Z04,Z15,4,15,Z,Z,R4Z1,memphis,35.1383,-90.0506,Butler,N Kentucky,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,john-brannen-1,John Brannen,0,0,0,0,0,0,34,30,31,24,9,24,9,0.626,0.543,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,51.8975332068,36.1290322581,67.6427525622,6.57686212361,50.0792393027,32.7613104524,70.9281961471,12.7134724858,42.3728813559,33.6836573831,51.8742442563,45.3681710214,0.079792272631,0.0851414752655,66.9222,65.1569,112.888,118.033,101.51,97.0702,70.1039,67.6966,106.891,106.669,102.563,105.337,39.840662,-86.171791,39.029221,-84.465959,,,,,24.0,,21.0,
2017-1139-1411,1139,1411,2017,4,16,Z04,Z16,4,16,Z,Z,R3Z1,memphis,35.1383,-90.0506,Butler,TX Southern,chris-holtmann-1,Chris Holtmann,2,2,0,0,0,0,112,29,83,23,7,23,7,mike-davis-6,Mike Davis,2,7,0,1,0,1,336,67,219,23,10,23,10,0.626,0.531,54.5955882353,36.3496932515,73.9682539683,8.39768339768,50.9652509653,33.44,70.1444622793,7.8125,37.4712643678,37.6279349789,49.2178098676,43.0122116689,0.0922964725292,0.0731676699325,50.1163692785,29.6407185629,73.401826484,7.33882030178,48.9711934156,32.4137931034,68.1402439024,8.8440651668,34.1338783853,28.4592737978,47.6303317536,48.2261640798,0.103077602709,0.0740475839872,66.9222,65.1569,112.888,118.033,101.51,97.0702,69.3789,68.3027,106.57,103.678,102.692,107.316,39.840662,-86.171791,29.722468,-95.361961,,,,,24.0,,21.0,
2017-1278-1153,1278,1153,2017,5,6,Z05,Z06,5,6,Z,Z,R4Z1,memphis,35.1383,-90.0506,Minnesota,Cincinnati,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,mick-cronin-1,Mick Cronin,6,8,1,1,0,0,305,132,156,29,3,29,3,0.612,0.633,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,52.1285140562,34.9295774648,68.0250783699,15.061295972,40.8056042032,33.5338345865,73.7430167598,7.95180722892,36.3171355499,36.8013281682,59.1973244147,52.3947750363,0.113351498638,0.0536928151441,70.4492,69.2307,104.14,109.592,95.8428,92.9817,65.5413,63.5784,112.978,114.704,91.9132,91.5371,44.977886,-93.235352,39.131159,-84.51428,,25.0,,,,16.0,,18.0
2017-1278-1173,1278,1173,2017,5,7,Z05,Z07,5,7,Z,Z,R4Z1,memphis,35.1383,-90.0506,Minnesota,Dayton,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,archie-miller-1,Archie Miller,3,3,1,1,0,0,139,61,61,24,6,24,6,0.612,0.601,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,51.775147929,38.6687797147,69.123783032,11.2759643917,47.1810089021,32.3708206687,71.0571923744,10.5522682446,38.358662614,39.4248052726,61.3784135241,55.2173913043,0.106306565149,0.0636881674089,70.4492,69.2307,104.14,109.592,95.8428,92.9817,69.3093,68.4018,109.246,112.379,95.9768,96.7058,44.977886,-93.235352,39.73686,-84.173662,,,,,,,,
2017-1278-1116,1278,1116,2017,5,8,Z05,Z08,5,8,Z,Z,R3Z1,memphis,35.1383,-90.0506,Minnesota,Arkansas,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,mike-anderson-1,Mike Anderson,1,7,0,2,0,0,327,71,169,25,7,25,7,0.612,0.604,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,50.1786990708,36.8243243243,76.2273901809,12.7746135069,47.0301057771,33.153638814,69.9481865285,7.64832022873,29.7338021095,37.6458650431,50.8695652174,50.7281553398,0.105523006346,0.0686535222012,70.4492,69.2307,104.14,109.592,95.8428,92.9817,71.5053,69.3406,112.031,117.086,103.345,101.094,44.977886,-93.235352,36.06153,-94.178214,,,,,,,,
2017-1278-1371,1278,1371,2017,5,9,Z05,Z09,5,9,Z,Z,R3Z1,memphis,35.1383,-90.0506,Minnesota,Seton Hall,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,kevin-willard-1,Kevin Willard,1,1,0,0,0,0,173,100,149,21,10,21,10,0.612,0.586,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,50.038491147,33.734939759,64.3258426966,6.62751677852,47.9865771812,33.9774557166,71.7125382263,8.23710546574,30.9042553191,34.2526199669,46.5721040189,49.2975734355,0.0995549177663,0.0982095810397,70.4492,69.2307,104.14,109.592,95.8428,92.9817,68.913,67.1371,104.876,109.89,100.769,95.9148,44.977886,-93.235352,40.742859,-74.248753,,,,,,,,
2017-1278-1455,1278,1455,2017,5,10,Z05,Z10,5,10,Z,Z,R4Z1,memphis,35.1383,-90.0506,Minnesota,Wichita St,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,gregg-marshall-1,Gregg Marshall,5,12,2,2,1,1,454,88,171,30,3,30,3,0.612,0.598,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,50.8488278092,40.7355021216,73.3585858586,11.1308993767,42.3864648264,30.9090909091,69.4915254237,8.8116410671,36.3683127572,38.9009793254,59.1057797165,49.2109038737,0.0970097716681,0.0743886589922,70.4492,69.2307,104.14,109.592,95.8428,92.9817,69.6587,68.4892,117.578,119.672,90.085,93.2578,44.977886,-93.235352,37.716484,-97.296733,,,,,,19.0,,19.0
2017-1278-1243,1278,1243,2017,5,11,Z05,Z11a,5,11,Z,Z,R4Z1,memphis,35.1383,-90.0506,Minnesota,Kansas St,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,bruce-weber-1,Bruce Weber,2,10,0,3,0,1,411,66,221,19,12,19,12,0.612,0.57,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,51.4563106796,36.0554699538,69.0179806362,10.3391232423,44.582299421,38.3116883117,71.9387755102,9.62047661077,36.4197530864,33.7534246575,60.4651162791,56.1290322581,0.115211360376,0.0928835773574,70.4492,69.2307,104.14,109.592,95.8428,92.9817,67.5997,65.9503,105.903,112.081,98.5682,94.5247,44.977886,-93.235352,39.188616,-96.581077,,,,,,,,
2017-1278-1448,1278,1448,2017,5,11,Z05,Z11b,5,11,Z,Z,R4Z1,memphis,35.1383,-90.0506,Minnesota,Wake Forest,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,danny-manning-1,Danny Manning,0,1,0,0,0,0,80,51,80,18,12,18,12,0.612,0.588,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,51.8668831169,38.6567164179,77.2251308901,10.3270223752,51.2908777969,35.7239512855,72.3011363636,9.9025974026,35.2260778128,38.8742766965,55.4565701559,52.5581395349,0.0762976042552,0.0841453578358,70.4492,69.2307,104.14,109.592,95.8428,92.9817,71.6766,70.2875,115.294,120.89,109.06,103.607,44.977886,-93.235352,36.135301,-80.279004,,,,,,,,
2017-1278-1292,1278,1292,2017,5,12,Z05,Z12,5,12,Z,Z,R1Z5,milwaukee,43.0436,-87.9169,Minnesota,MTSU,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,kermit-davis-1,Kermit Davis,2,4,0,0,0,0,377,178,228,30,3,30,3,0.612,0.596,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,53.8286580743,36.9982547993,70.0534759358,8.46846846847,46.7567567568,32.4546952224,70.7692307692,5.76194086429,30.2854122622,35.3523587653,53.6876355748,50.1396648045,0.104608602801,0.0698913372428,70.4492,69.2307,104.14,109.592,95.8428,92.9817,66.096,64.1106,111.851,111.697,95.4078,97.0264,44.977886,-93.235352,35.849139,-86.362094,,,,,,25.0,,
2017-1278-1457,1278,1457,2017,5,13,Z05,Z13,5,13,Z,Z,R2Z4,milwaukee,43.0436,-87.9169,Minnesota,Winthrop,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,pat-kelsey-1,Pat Kelsey,0,0,0,0,0,0,102,57,57,26,5,26,5,0.612,0.556,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,51.160443996,37.9895561358,71.9298245614,13.5204081633,45.7482993197,31.7829457364,72.3577235772,9.98990918264,43.5970404098,35.4200988468,48.3709273183,41.0497981157,0.0840177852866,0.08310454849,70.4492,69.2307,104.14,109.592,95.8428,92.9817,71.226,70.7853,108.867,106.495,97.0163,101.878,44.977886,-93.235352,34.93851,-81.028663,,,,,,,,
2017-1278-1245,1278,1245,2017,5,14,Z05,Z14,5,14,Z,Z,R4Z1,memphis,35.1383,-90.0506,Minnesota,Kent,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,rob-senderoff-1,Rob Senderoff,0,0,0,0,0,0,122,79,79,22,12,22,12,0.612,0.515,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,48.6409155937,31.4323607427,71.7299578059,9.6599690881,47.913446677,35.0069735007,70.2034883721,5.79399141631,35.0371747212,35.6539035306,45.5834242094,51.205510907,0.0873752057471,0.0832730834115,70.4492,69.2307,104.14,109.592,95.8428,92.9817,70.382,68.1408,105.728,104.436,101.445,102.705,44.977886,-93.235352,41.146856,-81.342253,,,,,,,,
2017-1278-1297,1278,1297,2017,5,15,Z05,Z15,5,15,Z,Z,R4Z1,memphis,35.1383,-90.0506,Minnesota,N Kentucky,richard-pitino-1,Richard Pitino,0,0,0,0,0,0,93,59,73,24,8,24,8,john-brannen-1,John Brannen,0,0,0,0,0,0,34,30,31,24,9,24,9,0.612,0.543,47.2779369628,34.4651952462,70.7006369427,16.1732851986,44.476534296,30.4721030043,68.2804674457,8.6676217765,29.6725440806,33.5412667946,57.010428737,53.1966224367,0.079522026339,0.0791012748769,51.8975332068,36.1290322581,67.6427525622,6.57686212361,50.0792393027,32.7613104524,70.9281961471,12.7134724858,42.3728813559,33.6836573831,51.8742442563,45.3681710214,0.079792272631,0.0851414752655,70.4492,69.2307,104.14,109.592,95.8428,92.9817,70.1039,67.6966,106.891,106.669,102.563,105.337,44.977886,-93.235352,39.029221,-84.465959,,,,,,,,
