,seed,lat,long,fg2pct,fg3pct,ftpct,blockpct,oppfg2pct,oppfg3pct,oppftpct,oppblockpct,f3grate,oppf3grate,arate,opparate,stlrate,oppstlrate,tempo,adjtempo,oe,adjoe,de,adjde,rpi_rating,pt_school_ncaa,pt_overall_ncaa,pt_school_s16,pt_overall_s16,pt_school_ff,pt_overall_ff,pt_career_school_wins,pt_career_school_losses,pt_career_overall_losses,team_season_wins,pt_team_season_losses,pt_coach_season_wins,pt_coach_season_losses,expwin,log5,prob
1956,-4,-1.7545020000000005,-11.275511,-3.2344417099999987,0.8885835199999974,-3.582539880000013,0.5634648700000007,-3.1811835800000026,0.16912390000000244,1.461321979999994,1.6945206109999997,6.411267879999997,2.4456932100000017,16.725997480000004,10.640208320000006,-0.020401358999999994,0.0027346680000000095,2.9710000000000036,2.3488000000000113,-7.882999999999981,-0.27200000000000557,3.578800000000001,-3.3156000000000034,-0.006000000000000005,18,18,13,13,7,7,404,151,151,-10,9,-10,9,0.05470054025616111,0.17985141333118015,0.3373549848117638
1957,-5,1.7976529999999997,-10.688003999999998,3.0709078599999984,-2.12220748,-10.544353630000003,4.888170437,-3.671570240000001,-1.3248390899999976,2.5398506899999944,1.065454493999999,-2.061222629999996,-2.7953969299999955,10.046390790000004,1.0052941299999958,-0.029440343999999993,0.020256546,-4.2042,-3.814399999999992,-5.222999999999985,0.3019999999999925,-4.0535,-10.64009999999999,0.03699999999999992,16,16,13,13,7,7,381,142,142,-3,2,-3,2,0.23685757616107384,0.5526973937341042,0.5821703486677345
1958,-6,8.902632,1.2930050000000008,1.518040980000002,0.9080955499999988,-5.22579085000001,1.65955239,-1.2247985999999997,-3.2508711199999993,0.18564836999999557,0.2903062389999995,1.2958159899999941,-4.80487368,9.360613810000004,5.363889240000006,-0.0041692440000000025,-0.002909091999999988,3.264499999999998,3.135400000000004,-0.7739999999999867,5.171999999999997,-4.047499999999985,-9.186099999999996,0.06899999999999995,19,17,13,13,7,7,434,205,141,-1,0,-1,0,0.3255390893666401,0.6655688768037404,0.6814628052601854
1959,-7,6.750523,-5.575037000000002,-0.5641294599999966,4.30803641,-2.8326254900000123,3.725128859,-2.3867348500000034,5.530678470000002,9.036162839999996,1.5360603329999991,-0.26955711000000093,-2.9306559099999916,13.647359330000008,10.944398290000002,-0.021015773,0.015468344000000009,0.056200000000004025,0.3592000000000013,-2.896999999999977,7.647999999999996,6.167000000000002,-6.2660999999999945,0.09399999999999997,18,18,13,13,7,7,392,117,117,-5,6,-5,6,0.3126822897935636,0.650969272680932,0.6154942398560913
1960,-7,4.184865,37.278318999999996,5.459847600000003,2.5280993699999996,0.32929281999999205,2.646345728,-4.553304730000001,1.9345216600000015,1.32571351,-0.12214180900000038,6.550399729999999,-3.58540086,13.934300990000004,0.9602754500000046,-0.014002692999999997,-0.010081099999999996,-1.3920999999999992,-1.8181999999999903,6.325800000000015,12.700900000000004,2.048300000000012,-7.014100000000013,0.07399999999999995,19,18,13,12,7,7,304,116,-24,-2,2,-2,2,0.47506254597162295,0.8035127091036458,0.8645740876191614
1961,8,6.812595,-5.422670000000004,1.2445690899999988,0.934269460000003,-4.20417427000001,3.3239095770000002,-3.194037569999999,0.423291600000006,0.18564836999999557,-1.1577210910000009,7.9426362799999985,-6.7138691599999945,6.8450248500000015,7.5802328000000045,-0.02872762899999999,-0.0016803549999999945,-3.895700000000005,-3.9767999999999972,-11.480999999999995,-11.533999999999992,1.6694999999999993,1.5518,-0.06900000000000006,7,-7,5,-4,3,-1,-267,104,3,-8,7,-8,7,-0.11102009062721918,-0.581370000166773,0.11386691880082561
1962,7,4.6966790000000005,0.037058999999995734,-1.028170689999996,2.3497473199999988,-3.1157059900000093,-0.7604247599999994,-4.41388242,3.719414790000002,5.122259339999999,1.9008280829999986,6.240258459999996,0.02157667000000174,14.030501090000001,11.649784240000002,-0.015527468000000003,0.022142978000000008,-6.725800000000007,-6.1595999999999975,-9.341999999999985,-8.618999999999986,4.528800000000004,3.2706000000000017,-0.07000000000000006,13,2,8,1,3,1,-147,167,27,-9,9,-9,9,-0.10795174421332088,-0.5591661750761003,0.11124257730278371
1963,6,8.655868,33.970262,-6.394715069999997,-2.9297349200000014,-8.029655270000006,-0.48324434999999966,-1.5058776400000013,-1.559953059999998,5.032299330000001,4.615830401999999,0.27972239999999715,-3.2563362599999977,2.180645840000004,7.786781150000003,-0.016765503,-0.0020844819999999847,-6.598299999999995,-6.475999999999999,-15.866,-12.132000000000005,-1.1995000000000005,-4.194200000000009,-0.04600000000000004,17,10,11,10,7,7,64,175,-31,-10,10,-10,10,-0.0732531863183733,-0.3379522026280078,0.23836630362487798
1964,5,2.884098,1.6981519999999968,-2.2019712199999972,1.2410179299999982,-7.518742570000015,3.8789288820000003,-7.453207460000002,1.224536740000005,2.0281567699999954,1.1414007089999991,0.4483833999999973,-4.904463989999996,16.66454307,11.814043160000004,-0.027264455000000007,0.012214504000000001,1.3131999999999948,1.4032000000000124,-8.031999999999982,-7.448999999999984,-1.6484999999999985,-1.4273000000000025,-0.04800000000000004,17,17,13,13,7,7,431,189,135,-4,6,-4,6,-0.06305056923786656,-0.28182299601173466,0.21684894774712693
1965,4,-2.253126,8.761712999999997,5.1156800600000025,3.125515929999999,-4.251125540000004,-3.8966729199999985,-0.9644907899999993,4.1924337399999985,3.892151599999991,0.2862789319999983,8.247103689999996,-0.817795799999999,8.871924200000002,1.6296323900000047,-0.014490007999999999,0.0062808990000000064,-2.213800000000006,-2.670599999999993,0.7160000000000082,0.9919999999999902,4.01870000000001,2.661199999999994,-0.03400000000000003,19,19,13,13,7,7,450,159,145,-5,5,-5,5,-0.027295170392737433,-0.1099975647640532,0.36054241081658356
1966,3,3.5936010000000005,0.04064099999999726,0.2651029600000001,2.6611337200000023,-1.5755669700000112,-2.7846836899999996,2.7064393099999933,1.1307021500000047,-1.5703977100000088,1.0020934799999992,1.6025122199999942,-4.077857179999995,6.685028530000004,2.4314797900000045,-0.04831948100000001,0.03168935900000001,2.6940999999999917,2.9817000000000036,-8.121999999999986,-4.11999999999999,7.948300000000003,4.105800000000002,-0.05500000000000005,13,11,12,12,7,7,238,86,62,-10,10,-10,10,-0.08902961840709123,-0.4322215769315988,0.19893136144675871
1967,2,2.9879,-0.29997700000000194,0.6184690899999978,-1.078068530000003,-2.674271630000007,1.0006478899999998,-3.6689653899999968,2.293716070000002,1.1154266799999988,-1.598367531000001,-0.4390148400000058,-6.7013342799999975,4.503939420000002,-0.3911364699999922,-0.04127454700000001,0.021694007,-1.0738999999999947,-1.8416999999999888,-4.390000000000001,-1.7949999999999875,3.8847000000000094,-1.062899999999999,-0.02300000000000002,16,16,12,12,7,7,404,157,157,-5,7,-5,7,-0.0075936742094697696,-0.029027952875634144,0.360544133035809
1968,1,6.66323,9.704574999999998,2.2149179500000002,0.7663868599999972,-9.777878780000009,-0.49800122999999985,-3.5180622700000015,1.5108979300000058,2.2244325199999935,1.3055804799999997,8.185845659999998,-4.922394049999994,15.012787720000006,4.098099490000003,-0.040490988000000006,0.016728651999999997,-3.269900000000007,-2.7804999999999893,-7.174999999999997,-6.501999999999995,-3.4834999999999923,-5.451099999999997,-0.026000000000000023,18,12,13,11,7,7,216,147,49,-6,6,-6,6,-0.002596471871838091,-0.009797579799539324,0.33274371405987346
1969,0,1.9819010000000006,-10.224885999999998,2.355125870000002,3.8557714199999964,2.123668699999996,5.649095501000001,-4.47453367,0.6870810200000008,0.4600808199999875,0.7167952429999982,7.015392449999997,-1.529148979999995,19.310248920000006,5.528681390000003,-0.03452290000000001,-0.012827406999999985,-0.6775999999999982,-0.5769999999999982,-0.01999999999999602,0.6940000000000026,-0.9074999999999847,-0.27190000000000225,-0.008000000000000007,18,18,13,13,7,7,370,118,69,-2,3,-2,3,0.014519742126767321,0.05247444668709306,0.43674897447007677
1970,-1,5.008276,12.823093999999996,1.5447892099999976,-3.14479094,-6.909074460000014,1.1457128999999995,1.1255786799999967,3.755445830000003,2.6810936299999923,0.14225964199999908,1.5513350099999954,-6.177508339999996,6.776573220000003,5.615350960000001,-0.031977754,0.010993514999999995,-1.4232999999999976,-1.9290999999999912,-12.72199999999998,-9.088000000000008,9.776500000000013,2.3850999999999942,-0.020000000000000018,14,7,11,11,6,6,89,130,47,-11,10,-11,10,-0.10476064001121654,-0.5365796505709152,0.17920798040510563
1971,-2,3.5361439999999993,12.107437999999997,0.9373063399999992,1.535241229999997,-2.568469240000013,1.9374890400000009,-1.0702559100000002,-3.6471515699999983,0.2338435399999952,-0.6665759020000017,1.499894679999997,-1.0299536699999976,5.4172366600000075,-1.302777429999999,-0.050179342,-0.00750140299999999,0.6356999999999999,0.609800000000007,-1.0469999999999828,-1.4969999999999999,1.2933000000000021,1.1182000000000016,0.008000000000000007,17,9,13,10,7,6,132,152,-3,0,1,0,1,-0.034962133709690923,-0.14393206036844214,0.46272022486078884
1972,-2,6.589459,-4.194635000000005,0.5267339000000035,-1.0660052400000026,-10.775619490000011,1.9495898999999994,-7.778834289999999,-1.0594145499999996,-0.12851731000000655,-0.9486966940000006,2.693569959999998,-6.15080571,10.425782780000006,2.268115300000005,-0.011265586000000008,0.0012368160000000017,-3.441199999999995,-3.7273999999999887,-10.437999999999988,-10.305999999999997,-9.198499999999996,-7.964100000000016,-0.010000000000000009,19,18,13,13,7,7,463,167,138,1,1,1,1,-0.013497665355194477,-0.05240458234058737,0.40704902403347293
1973,-3,6.875621000000001,1.8884549999999969,-1.4350410500000024,0.5924563800000016,-3.603964540000007,3.808143812000001,-3.2447132500000038,2.2098415200000048,1.4033882800000015,3.1919598449999995,7.634235509999996,-2.6288877799999995,12.194717370000006,4.686590030000005,-0.03957658500000001,0.015490837000000007,2.139399999999995,2.4495000000000005,-6.99499999999999,-1.1129999999999995,4.453700000000012,-1.383499999999998,-0.018000000000000016,17,15,13,13,7,7,166,40,-10,-11,10,-11,10,0.006783055972930607,0.024991237466333083,0.408580309927717
1974,-4,7.78625,-3.444976000000004,1.2331730200000024,-0.39884495999999814,-5.480313160000009,-1.2437958800000004,-2.236255810000003,2.881591000000004,-0.18510453000000382,-1.0360084740000008,-5.677392640000001,-2.6966278599999995,17.511425620000004,13.776456710000005,-0.018985767,0.002277626000000005,-2.9906000000000006,-4.225200000000001,-4.010999999999996,4.088999999999999,2.8452000000000055,-6.2350999999999885,0.02199999999999991,19,19,13,13,7,7,441,161,161,-7,8,-7,8,0.21674163087117382,0.5225081355795846,0.5000194913594793
1975,-5,1.5779040000000002,-3.131385999999999,3.752701430000002,6.1583504399999995,-5.28044641000001,2.6166431920000015,-4.401403170000002,-0.34243675999999823,1.9691306799999921,3.1599092929999992,2.8824730499999944,-2.930432539999998,20.298928730000007,3.6207439200000024,-0.022343188,0.0021090910000000074,-2.1466000000000065,-1.580699999999993,-0.8719999999999857,6.147999999999996,-1.5834999999999866,-7.062100000000001,0.06299999999999994,19,19,13,13,7,7,421,139,139,-3,1,-3,1,0.29357419101021576,0.6282572678758873,0.6102531485299317
1976,-6,3.695539,-0.007680000000000575,0.4960838100000018,1.461678919999997,-1.1932411600000137,5.699750156,-6.5671957899999995,1.9032262899999992,1.2444228999999893,-3.759571781,-4.4532335900000035,-0.960186389999997,14.008108680000007,9.458083810000005,-0.014760255,0.00024069900000001088,-1.8684999999999974,-1.136499999999998,-2.0349999999999966,3.9150000000000063,-2.7014999999999816,-9.694100000000006,0.03500000000000003,19,19,13,13,7,7,509,188,187,-5,4,-5,4,0.3054144493716312,0.6424776213598429,0.6856215486700593
1977,-7,13.002292,10.888321999999995,2.27724774,7.94999262,-6.952315080000005,4.937791978,-5.459149910000001,2.250743639999996,4.032375149999993,0.10983554199999901,3.785769379999998,4.264197190000001,18.25202119,6.600090750000007,-0.03804558500000001,0.011334590000000005,-1.143500000000003,-1.742599999999996,-1.7139999999999844,6.906000000000006,-2.8305000000000007,-11.673100000000005,0.04699999999999993,17,12,13,12,7,6,207,151,-1,-4,3,-4,3,0.4393513863587743,0.7750848409451423,0.7563316976774853
1978,-1,-5.358531,-25.538691000000004,-0.5951802500000056,6.473662159999996,13.165826690000003,-8.283488931,6.680481110000002,6.43189718,1.5071206499999903,2.808820614,4.204199379999999,4.1865142399999975,-0.6031762199999946,4.356917490000001,0.010819653999999984,0.011441277,5.006900000000002,3.8700999999999937,8.536000000000001,14.773999999999987,11.752400000000009,7.904600000000002,-0.0050000000000000044,0,3,0,0,0,0,-14,-61,-70,-3,3,-3,3,0.056468229280867255,0.2577901761246209,0.537568133323571
1979,-2,-3.429438,22.755516999999998,0.704099719999995,1.7887168299999985,8.30612825,-2.8092842109999996,3.606657580000004,4.723742219999995,3.701359519999997,4.5390407370000005,-4.114480039999997,-1.0893028900000061,-9.24660875,-0.6292411199999961,0.03190725999999999,0.011714087999999998,1.6655999999999977,0.6196999999999946,4.673999999999992,10.309999999999988,7.790700000000001,1.5039999999999907,-0.013000000000000012,0,3,0,0,0,0,57,-8,6,-8,6,-8,6,0.09843670392897663,0.3891301901124662,0.7175744033133267
1980,-3,-8.356177,-23.871615000000002,-5.587308930000006,3.557612599999999,8.61808646,-3.583776780999999,5.841737950000002,0.9560921799999988,1.5808943699999958,3.4985661120000007,4.5853701099999995,4.050580429999997,1.7954922400000015,6.9824651800000055,0.021233290000000002,0.007130272000000007,7.316200000000009,5.918199999999999,4.215000000000003,13.993999999999986,11.2573,3.762500000000003,0.0040000000000000036,-1,2,0,0,0,0,-30,-56,-42,-9,7,-9,7,0.11731985610907503,0.4373897369250744,0.523683307368477
1981,-4,-4.804022,-23.284108,0.718040639999991,0.5468216000000012,1.6562727100000103,0.7409287860000004,5.351351290000004,-0.5378708100000011,2.6594230799999963,2.869499995,-3.8871203999999935,-1.1905097100000006,-4.884114449999998,-2.652449010000005,0.012194305000000003,0.024652149999999998,0.14100000000000534,-0.24500000000000455,6.875,14.567999999999984,3.625,-3.5619999999999834,0.04699999999999993,-3,0,0,0,0,0,-53,-65,-51,-2,0,-2,0,0.29947689201398775,0.7208567054135329,0.7494515119516403
1982,-5,2.300957,-11.303099,-0.8348262400000053,3.57712463,6.974835490000004,-2.487689261,7.798122930000005,-2.463902840000003,0.3052207599999974,2.0943517400000005,-0.5300817800000033,-3.199986460000005,-5.569891429999998,1.706146100000005,0.03746540499999999,0.0014865120000000093,7.609700000000004,6.704799999999992,11.323999999999998,19.437999999999988,3.6310000000000144,-2.10799999999999,0.07899999999999996,0,1,0,0,0,0,0,-2,-52,0,-2,0,-2,0.388158405219554,0.796847068808016,0.8205060620962001
1983,-6,0.1488480000000001,-18.171141000000002,-2.916996680000004,6.977065490000001,9.368000850000001,-0.42211279200000007,6.636186680000002,6.317646749999998,9.155735229999998,3.340105834,-2.0954548799999984,-1.3257686899999968,-1.2831459099999947,7.286655150000001,0.020618875999999994,0.019863948000000006,4.4014000000000095,3.9285999999999888,9.201000000000008,21.913999999999987,13.845500000000001,0.8120000000000118,0.10399999999999998,-1,2,0,0,0,0,-42,-90,-76,-4,4,-4,4,0.3753016056464775,0.7872463683887712,0.7747260781219341
1984,-6,-2.41681,24.682215,3.106980379999996,5.197128450000001,12.529919160000006,-1.5008959229999999,4.469616800000004,2.721489939999998,1.4452859000000018,1.6819036920000006,4.724501960000001,-1.9805136400000052,-0.9962042499999981,-2.6974676899999963,0.027631956,-0.005685495999999998,2.9531000000000063,1.7511999999999972,18.4238,26.966899999999995,9.726800000000011,0.06399999999999295,0.08399999999999996,0,2,0,-1,0,0,-130,-91,-217,-1,0,-1,0,0.5376818618245369,0.884400399744605,0.9299098981712443
1985,9,0.21091999999999977,-18.018774,-1.1082981300000085,3.6032985400000044,7.996452070000004,-0.8233320739999996,5.828883960000006,1.2102598800000024,0.3052207599999974,0.6463244100000001,6.116738510000001,-5.10898194,-8.08548039,3.9224896600000037,0.012907020000000005,0.002715249000000003,0.44950000000000045,-0.40740000000000975,0.6169999999999902,2.7319999999999993,9.347999999999999,8.629900000000006,-0.05900000000000005,-12,-23,-8,-17,-4,-8,-701,-103,-190,-7,5,-7,5,-0.048400774774305266,-0.36041288933589793,0.21924255550700922
1986,8,-1.9049959999999997,-12.559045000000001,-3.3810379100000034,5.0187764,9.084920350000004,-4.907666410999999,4.609039110000005,4.506383069999998,5.241831730000001,3.7048735839999996,4.414360689999999,1.6264638899999966,-0.9000041500000009,7.992041100000002,0.026107180999999993,0.026538582000000005,-2.380600000000001,-2.59020000000001,2.7560000000000002,5.647000000000006,12.207300000000004,10.348700000000008,-0.06000000000000005,-6,-14,-5,-12,-4,-6,-581,-40,-166,-8,7,-8,7,-0.04533242836040696,-0.3314442736181233,0.21474705715584327
1987,7,2.0541929999999997,21.374158,-8.747582290000004,-0.26070583999999997,4.170971070000007,-4.6304860009999995,7.517043890000004,-0.7729847800000016,5.151871720000003,6.419875903,-1.5461753700000003,-1.6514490400000028,-12.749859399999998,4.129038010000002,0.024869145999999995,0.0023111220000000127,-2.2530999999999892,-2.9066000000000116,-3.768000000000015,2.133999999999986,6.478999999999999,2.883899999999997,-0.03600000000000003,-2,-6,-2,-3,0,0,-370,-32,-224,-9,8,-9,8,-0.010633870465459383,-0.06451979641839584,0.40403695850948806
1988,6,-3.7175770000000004,-10.897952,-4.554838440000005,3.9100470099999995,4.681883769999999,-0.26831276899999956,1.5697140700000034,2.0115050200000013,2.1477291599999973,2.94544621,-1.37751437,-3.2995767700000016,1.7340378299999983,8.156300020000003,0.014370193999999989,0.016610108,5.6584,4.9726,4.0660000000000025,6.817000000000007,6.030000000000001,5.650800000000004,-0.038000000000000034,-2,1,0,0,0,0,-3,-18,-58,-3,4,-3,4,-0.00043125338495264565,-0.002491910665314123,0.3753370420976063
1989,5,-8.854801,-3.834391,2.762812839999995,5.79454501,7.94950080000001,-8.043914570999998,8.058430740000006,4.979402019999995,4.011723989999993,2.0903244329999993,6.4212059199999985,0.7870914199999959,-6.05858104,-2.028110749999996,0.027144640999999997,0.010676503000000004,2.1313999999999993,0.8987999999999943,12.813999999999993,15.257999999999981,11.69720000000001,9.7393,-0.02400000000000002,0,3,0,0,0,0,16,-48,-48,-4,3,-4,3,0.03532414546017648,0.17490777389283402,0.5486714480439165
1990,4,-3.0080739999999997,-12.555463,-2.0877642600000073,5.330162800000004,10.625059370000002,-6.9319253409999995,11.729360839999998,1.9176704300000011,-1.450825320000007,2.806138981,-0.22338555000000326,-2.4729699600000004,-8.245476709999998,-1.2262633499999964,-0.0066848320000000155,0.036084963000000005,7.039299999999997,6.551099999999991,3.975999999999999,10.146,15.626800000000003,11.183900000000008,-0.04500000000000004,-6,-5,-1,-1,0,0,-196,-121,-131,-9,8,-9,8,-0.026410302554177312,-0.17367751585800284,0.34991046081952665
1991,3,-3.6137750000000004,-12.896080999999999,-1.7343981300000095,1.5909605499999984,9.526354710000007,-3.146593761,5.353956140000008,3.0806843499999985,1.2349990700000006,0.20567797,-2.264912610000003,-5.096447060000003,-10.42656582,-4.048879609999993,0.00036010199999998715,0.026089611,3.2713000000000108,1.7276999999999987,7.707999999999984,12.471000000000004,11.563200000000009,6.015200000000007,-0.013000000000000012,-3,0,-1,-1,0,0,-30,-50,-36,-4,5,-4,5,0.055025641643444145,0.2525486453003401,0.5490041482915656
1992,2,0.061554999999999804,-2.8915289999999985,-0.13794927000000712,3.4354159399999986,2.422747560000005,-4.645242881,5.5048592600000035,2.2978662100000022,2.3440049099999953,3.1096259810000006,6.359947890000001,-3.3175068299999992,0.08228248000000349,0.44035635000000184,0.0011436609999999903,0.021124255999999994,1.0752999999999986,0.7888999999999982,4.922999999999988,7.763999999999996,4.195000000000007,1.6270000000000095,-0.016000000000000014,-1,-4,0,-2,0,0,-218,-60,-144,-5,4,-5,4,0.060022843981075824,0.27047054691034167,0.5188823375592224
1993,1,-4.619774,-22.820989999999995,0.0022586499999945886,6.524800499999998,14.32429504000001,1.5018538500000007,4.548387860000005,1.4740492999999972,0.5796532099999894,2.520840743999999,5.189494679999999,0.07573823999999973,4.379743680000004,1.8709382500000018,0.007111748999999987,-0.008431802999999988,3.6676000000000073,2.9923999999999893,12.077999999999989,14.959999999999994,6.771000000000015,6.806200000000004,0.0020000000000000018,-1,2,0,0,0,0,-64,-89,-124,-1,1,-1,1,0.07713905797968124,0.3272024180418356,0.624705938712136
1994,0,-1.5933989999999998,0.22698999999999891,-0.8080780100000098,-0.47576185999999865,5.29155188,-3.0015287510000004,10.148500210000002,4.542414109999999,2.800666019999994,1.946305143,-0.274562760000002,-4.572621120000001,-8.15393202,1.9576078199999998,0.009656894999999999,0.015389118999999993,2.921900000000008,1.6402999999999963,-0.6239999999999952,5.177999999999983,17.455000000000013,9.4632,-0.010000000000000009,-5,-9,-2,-2,-1,-1,-345,-77,-146,-10,8,-10,8,-0.04214132415830263,-0.30241040602231095,0.3215175100630809
1995,-1,-3.065531000000001,-0.48866600000000027,-1.4155608800000081,4.204270309999998,9.6321571,-2.209752610999999,7.952665620000005,-2.860183290000002,0.35341592999999705,1.1374695989999992,-0.3260030900000004,0.5749335499999972,-9.513268579999995,-4.96052057,-0.008544693000000006,-0.0031057989999999924,4.980900000000005,4.1791999999999945,11.051000000000002,12.768999999999991,8.971800000000002,8.196300000000008,0.018000000000000016,-2,-7,0,-3,0,-1,-302,-55,-196,1,-1,1,-1,0.02765718214322299,0.14127941911771869,0.6479965847588604
1996,-1,-0.012216000000000005,-16.790739000000002,-1.8261333200000038,1.6030238399999988,1.4250068500000026,-2.1976517510000004,1.244087240000006,-0.2724462700000032,-0.008944920000004686,0.8553488070000004,0.8676721900000004,-4.545918490000005,-4.504722459999996,-1.3896278399999957,0.030369062999999988,0.005632419999999999,0.9040000000000106,-0.15800000000000125,1.6599999999999966,3.9599999999999937,-1.519999999999996,-0.8860000000000099,0.0,0,2,0,0,0,0,29,-40,-55,2,-1,2,-1,0.04912165049771944,0.23049928132145464,0.5969819166460217
1997,-2,0.273946,-10.707649,-3.7879082700000097,3.261485460000003,8.596661800000007,-0.339097838999999,5.778208280000001,2.996809800000001,1.5229606700000033,4.9960053460000005,5.808337739999999,-1.0240005600000046,-2.735787869999996,1.028846890000004,0.0020580639999999845,0.019886441000000005,6.4846,6.018899999999988,5.102999999999994,13.152999999999992,12.132200000000012,5.694600000000008,-0.008000000000000007,-2,-1,0,0,0,0,-268,-167,-203,-10,8,-10,8,0.06940237182584452,0.30240609967506976,0.5973851273677417
1998,-3,1.1845749999999997,-16.04108,-1.119694200000005,2.2701841200000032,6.720313180000005,-5.391037531,6.786665720000002,3.66855928,-0.06553214000000196,0.7680370270000001,-7.503290409999998,-1.0917406400000047,2.580920380000002,10.118713570000004,0.022648881999999995,0.006673230000000002,1.354600000000005,-0.6558000000000135,8.086999999999989,18.35499999999999,10.523700000000005,0.8430000000000177,0.03199999999999992,0,3,0,0,0,0,7,-46,-32,-6,6,-6,6,0.27936094672408773,0.6998226888157503,0.6838261926414025
1999,-4,-5.023771,-15.727489999999996,1.3998342099999945,8.827379520000001,6.920179930000003,-1.5305984589999984,4.621518360000003,0.4445315199999982,2.088703069999994,4.963954794,1.056575279999997,-1.3255453200000034,5.368423490000005,-0.036999219999998445,0.019291460999999996,0.006504695000000005,2.198599999999999,1.9886999999999944,11.225999999999999,20.413999999999987,6.095000000000013,0.016000000000005343,0.07299999999999995,0,3,0,0,0,0,-13,-68,-54,-2,-1,-2,-1,0.35619350686312967,0.7721784514561607,0.7700849482705802
2000,-5,-2.906136,-12.603783999999997,-1.8567834100000056,4.1307079999999985,11.00738518,1.5525085050000005,2.4557257400000054,2.6901945699999956,1.3639952899999912,-1.955526279999999,-6.279131360000001,0.6447008299999979,-0.9223965599999957,5.800340670000004,0.026874393999999996,0.004636303000000008,2.476700000000008,2.4328999999999894,10.062999999999988,18.180999999999997,4.977000000000018,-2.6159999999999997,0.04500000000000004,0,3,0,0,0,0,75,-19,-6,-4,2,-4,2,0.3680337652245451,0.781631702165182,0.824308835615056
2001,-6,6.4006170000000004,-1.7077820000000017,-0.0756194800000074,10.619021700000001,5.248311260000008,0.790550327,3.5637716200000042,3.0377119199999925,4.151947539999995,1.913881043,1.9598716100000004,5.869084409999996,3.3215159499999984,2.942347610000006,0.003589063999999989,0.015730194000000003,3.2017000000000024,1.8267999999999915,10.384,21.171999999999997,4.847999999999999,-4.594999999999999,0.05699999999999994,-2,-4,0,-1,0,-1,-227,-56,-194,-3,1,-3,1,0.5019707022116882,0.866811145355987,0.8672898483533892
2002,-1,1.9290930000000002,48.294208,1.2992799700000006,-4.684945329999998,-4.8596984400000025,5.474204720000001,-3.0738235299999985,-1.7081549600000052,2.1942388700000066,1.7302201230000005,-8.318679419999995,-5.275817130000004,-8.643432530000005,-4.986158609999997,0.02108760600000001,0.0002728109999999978,-3.341300000000004,-3.250399999999999,-3.862000000000009,-4.463999999999999,-3.9617000000000075,-6.400600000000011,-0.008000000000000007,0,0,0,0,0,0,71,53,76,-5,3,-5,3,0.04196847464810938,0.14598427147302712,0.6751016778876919
2003,-2,-2.997646,1.6670760000000016,-4.99212868,-2.9160495599999976,-4.547740230000002,4.699712150000002,-0.8387431599999999,-5.475805000000001,0.07377372000000548,0.6897454980000006,0.3811707300000009,-0.13593381000000093,2.398668459999996,2.6255476900000048,0.010413636000000018,-0.004311004999999993,2.3093000000000075,2.048100000000005,-4.320999999999998,-0.7800000000000011,-0.49510000000000787,-4.142099999999999,0.009000000000000008,-1,-1,0,0,0,0,-16,5,28,-6,4,-6,4,0.06085162682820777,0.2024238127282933,0.4729934293151798
2004,-3,0.5545089999999999,2.2545829999999967,1.3132208899999966,-5.926840559999995,-11.509553979999993,9.024417717000002,-1.3291298199999986,-6.969767990000001,1.152302430000006,0.06067938099999992,-8.091319779999992,-5.377023949999998,-4.280938230000004,-7.009366500000006,0.0013746510000000184,0.013210872999999998,-4.865899999999996,-4.115099999999998,-1.6610000000000014,-0.20600000000000307,-8.127400000000009,-11.466599999999985,0.051999999999999935,-3,-3,0,0,0,0,-39,-4,19,1,-3,1,-3,0.2430086627331205,0.5687588617655417,0.7103966339598085
2005,-4,7.659488,14.235592000000002,-0.23964598999999964,-2.8965375299999963,-6.190991199999999,5.795799670000001,1.117641820000003,-8.895800020000003,-1.2018998899999929,-0.7144688739999996,-4.734281160000002,-7.386500700000003,-4.966715210000004,-2.6507713899999956,0.02664575100000001,-0.00995476499999999,2.602800000000002,2.834699999999998,2.7879999999999967,4.6640000000000015,-8.121399999999994,-10.012599999999992,0.08399999999999996,0,-2,0,0,0,0,14,59,18,3,-5,3,-5,0.33169017593868677,0.6784168354890443,0.7897027211762423
2006,-5,5.507379,7.367550000000001,-2.3218164299999984,0.5034033300000047,-3.7978258400000016,7.861376139000001,-0.04429443000000077,-0.11425043000000201,7.648614580000007,0.53128522,-6.299654259999997,-5.512282929999994,-0.6799696900000001,2.9297376600000007,0.00979922200000001,0.008422671000000007,-0.6054999999999922,0.05849999999999511,0.6650000000000063,7.140000000000001,2.0930999999999926,-7.09259999999999,0.10899999999999999,-1,-1,0,0,0,0,-28,-29,-6,-1,1,-1,1,0.31883337636561027,0.6642650512116728,0.7383125280550905
2007,-5,2.9417210000000003,50.220906,3.7021606300000016,-1.2765337099999954,-0.6359075299999972,6.782593008000001,-2.210864309999998,-3.710407240000002,-0.0618347499999885,-1.1269169219999995,0.5203025800000027,-6.167027880000003,-0.3930280300000035,-7.054385179999997,0.016812302000000015,-0.017126772999999998,-2.0537999999999954,-2.1188999999999965,9.887799999999999,12.192900000000009,-2.025599999999997,-7.840600000000009,0.08899999999999997,0,-1,0,-1,0,0,-116,-30,-147,2,-3,2,-3,0.4812136325436696,0.8116604815736517,0.917828479724151
